06/28/18|300298001|Glacier NP|OZONE-8HR|PPB|41|8|National Park Service
06/28/18|310550019|NCORE|OZONE-8HR|PPB|45|8|Douglas County Health Department (Omaha)
06/28/18|310550019|NCORE|CO-8hr|PPM|0.17|1|Douglas County Health Department (Omaha)
06/28/18|310550019|NCORE|OZONE-1HR|PPB|46|1|Douglas County Health Department (Omaha)
06/28/18|310550019|NCORE|PM10-24hr|UG/M3|26|24|Douglas County Health Department (Omaha)
06/28/18|310550019|NCORE|PM2.5-24hr|UG/M3|5.7|24|Douglas County Health Department (Omaha)
06/28/18|310550019|NCORE|SO2-24HR|PPB|0|24|Douglas County Health Department (Omaha)
06/28/18|311090016|Davey|OZONE-1HR|PPB|48|1|Lincoln-Lancaster County Health Department
06/28/18|311090016|Davey|OZONE-8HR|PPB|44|8|Lincoln-Lancaster County Health Department
06/28/18|320030022|Apex|OZONE-8HR|PPB|68|8|Clark County Department of Air Quality
06/28/18|320030022|Apex|OZONE-1HR|PPB|71|1|Clark County Department of Air Quality
06/28/18|320030043|Paul Meyer|OZONE-1HR|PPB|66|1|Clark County Department of Air Quality
06/28/18|320030043|Paul Meyer|PM10-24hr|UG/M3|29|24|Clark County Department of Air Quality
06/28/18|320030043|Paul Meyer|PM2.5-24hr|UG/M3|4.7|24|Clark County Department of Air Quality
06/28/18|320030043|Paul Meyer|OZONE-8HR|PPB|61|8|Clark County Department of Air Quality
06/28/18|320030071|Walter Johnson|OZONE-8HR|PPB|63|8|Clark County Department of Air Quality
06/28/18|320030071|Walter Johnson|PM10-24hr|UG/M3|23|24|Clark County Department of Air Quality
06/28/18|320030071|Walter Johnson|OZONE-1HR|PPB|69|1|Clark County Department of Air Quality
06/28/18|320030073|Palo Verde|OZONE-1HR|PPB|64|1|Clark County Department of Air Quality
06/28/18|320030073|Palo Verde|PM10-24hr|UG/M3|22|24|Clark County Department of Air Quality
06/28/18|320030073|Palo Verde|OZONE-8HR|PPB|60|8|Clark County Department of Air Quality
06/28/18|320030601|Boulder City|OZONE-8HR|PPB|63|8|Clark County Department of Air Quality
06/28/18|320030601|Boulder City|PM10-24hr|UG/M3|27|24|Clark County Department of Air Quality
06/28/18|320030601|Boulder City|OZONE-1HR|PPB|69|1|Clark County Department of Air Quality
06/28/18|320031019|Jean|OZONE-1HR|PPB|68|1|Clark County Department of Air Quality
06/28/18|320031019|Jean|PM10-24hr|UG/M3|16|24|Clark County Department of Air Quality
06/28/18|320031019|Jean|PM2.5-24hr|UG/M3|3.5|24|Clark County Department of Air Quality
06/28/18|320031019|Jean|OZONE-8HR|PPB|67|8|Clark County Department of Air Quality
06/28/18|320330101|Great Basin NP|OZONE-8HR|PPB|66|8|National Park Service
06/28/18|320330101|Great Basin NP|OZONE-1HR|PPB|75|1|National Park Service
06/28/18|330050007|Keene|OZONE-1HR|PPB|35|1|New Hampshire Dept. of Environmental Services
06/28/18|330050007|Keene|PM2.5-24hr|UG/M3|-0.2|24|New Hampshire Dept. of Environmental Services
06/28/18|330050007|Keene|OZONE-8HR|PPB|31|8|New Hampshire Dept. of Environmental Services
06/28/18|330074001|SUMMIT|OZONE-8HR|PPB|46|8|New Hampshire Dept. of Environmental Services
06/28/18|330074001|SUMMIT|OZONE-1HR|PPB|52|1|New Hampshire Dept. of Environmental Services
06/28/18|340071001|Ancora State Hosptia|OZONE-1HR|PPB|58|1|New Jersey Dept. of Environmental Protection
06/28/18|340071001|Ancora State Hosptia|OZONE-8HR|PPB|51|8|New Jersey Dept. of Environmental Protection
06/28/18|340110007|Millville|OZONE-8HR|PPB|49|8|New Jersey Dept. of Environmental Protection
06/28/18|340110007|Millville|OZONE-1HR|PPB|54|1|New Jersey Dept. of Environmental Protection
06/28/18|340110007|Millville|PM2.5-24hr|UG/M3|7.2|24|New Jersey Dept. of Environmental Protection
06/28/18|340150002|Clarksboro|OZONE-1HR|PPB|58|1|New Jersey Dept. of Environmental Protection
06/28/18|340150002|Clarksboro|OZONE-8HR|PPB|54|8|New Jersey Dept. of Environmental Protection
06/28/18|340170006|Bayonne|OZONE-8HR|PPB|49|8|New Jersey Dept. of Environmental Protection
06/28/18|340170006|Bayonne|OZONE-1HR|PPB|59|1|New Jersey Dept. of Environmental Protection
06/28/18|340170006|Bayonne|SO2-24HR|PPB|0|24|New Jersey Dept. of Environmental Protection
06/28/18|340171002|Jersey City|SO2-24HR|PPB|0|24|New Jersey Dept. of Environmental Protection
06/28/18|340171002|Jersey City|CO-8hr|PPM|0.52|1|New Jersey Dept. of Environmental Protection
06/28/18|340190001|Flemington|OZONE-8HR|PPB|52|8|New Jersey Dept. of Environmental Protection
06/28/18|340190001|Flemington|PM2.5-24hr|UG/M3|4.6|24|New Jersey Dept. of Environmental Protection
06/28/18|340190001|Flemington|OZONE-1HR|PPB|58|1|New Jersey Dept. of Environmental Protection
06/28/18|340210005|Rider University|OZONE-1HR|PPB|59|1|New Jersey Dept. of Environmental Protection
06/28/18|340210005|Rider University|PM2.5-24hr|UG/M3|4.4|24|New Jersey Dept. of Environmental Protection
06/28/18|340210005|Rider University|OZONE-8HR|PPB|55|8|New Jersey Dept. of Environmental Protection
06/28/18|340230011|Rutgers University|OZONE-8HR|PPB|50|8|New Jersey Dept. of Environmental Protection
06/28/18|340230011|Rutgers University|PM2.5-24hr|UG/M3|6.7|24|New Jersey Dept. of Environmental Protection
06/28/18|340230011|Rutgers University|OZONE-1HR|PPB|54|1|New Jersey Dept. of Environmental Protection
06/28/18|340250005|Monmouth University|OZONE-1HR|PPB|38|1|New Jersey Dept. of Environmental Protection
06/28/18|340250005|Monmouth University|OZONE-8HR|PPB|31|8|New Jersey Dept. of Environmental Protection
06/28/18|340273001|Chester|OZONE-8HR|PPB|51|8|New Jersey Dept. of Environmental Protection
06/28/18|340273001|Chester|OZONE-1HR|PPB|57|1|New Jersey Dept. of Environmental Protection
06/28/18|340273001|Chester|SO2-24HR|PPB|0|24|New Jersey Dept. of Environmental Protection
06/28/18|340290006|Colliers Mills|OZONE-1HR|PPB|62|1|New Jersey Dept. of Environmental Protection
06/28/18|340290006|Colliers Mills|OZONE-8HR|PPB|57|8|New Jersey Dept. of Environmental Protection
06/28/18|340315001|Ramapo|OZONE-8HR|PPB|39|8|New Jersey Dept. of Environmental Protection
06/28/18|340315001|Ramapo|OZONE-1HR|PPB|47|1|New Jersey Dept. of Environmental Protection
06/28/18|340390004|Elizabeth Trailer|SO2-24HR|PPB|0|24|New Jersey Dept. of Environmental Protection
06/28/18|340390004|Elizabeth Trailer|CO-8hr|PPM|0.4|1|New Jersey Dept. of Environmental Protection
06/28/18|350010023|Del Norte|OZONE-8HR|PPB|64|8|Albuquerque Environmental Health Department
06/28/18|350010023|Del Norte|PM10-24hr|UG/M3|32|24|Albuquerque Environmental Health Department
06/28/18|350010023|Del Norte|SO2-24HR|PPB|0|24|Albuquerque Environmental Health Department
06/28/18|350010023|Del Norte|OZONE-1HR|PPB|72|1|Albuquerque Environmental Health Department
06/28/18|350011012|Tramway|OZONE-1HR|PPB|71|1|Albuquerque Environmental Health Department
06/28/18|350011012|Tramway|PM2.5-24hr|UG/M3|5.3|24|Albuquerque Environmental Health Department
06/28/18|350011012|Tramway|OZONE-8HR|PPB|64|8|Albuquerque Environmental Health Department
06/28/18|350130008|La Union|OZONE-8HR|PPB|55|8|New Mexico Air Quality Bureau
06/28/18|350130008|La Union|OZONE-1HR|PPB|58|1|New Mexico Air Quality Bureau
06/28/18|350130019|Holman Rd|PM10-24hr|UG/M3|41|24|New Mexico Air Quality Bureau
06/28/18|350130020|Chaparral|PM10-24hr|UG/M3|50|24|New Mexico Air Quality Bureau
06/28/18|350130020|Chaparral|OZONE-1HR|PPB|69|1|New Mexico Air Quality Bureau
06/28/18|350130020|Chaparral|OZONE-8HR|PPB|64|8|New Mexico Air Quality Bureau
06/28/18|350130021|Desert View|OZONE-8HR|PPB|60|8|New Mexico Air Quality Bureau
06/28/18|350130021|Desert View|OZONE-1HR|PPB|62|1|New Mexico Air Quality Bureau
06/28/18|350130021|Desert View|PM10-24hr|UG/M3|74|24|New Mexico Air Quality Bureau
06/28/18|350130022|Santa Teresa|OZONE-1HR|PPB|64|1|New Mexico Air Quality Bureau
06/28/18|350130022|Santa Teresa|OZONE-8HR|PPB|61|8|New Mexico Air Quality Bureau
06/28/18|350431001|Bernalillo|OZONE-8HR|PPB|64|8|New Mexico Air Quality Bureau
06/28/18|350431001|Bernalillo|OZONE-1HR|PPB|68|1|New Mexico Air Quality Bureau
06/28/18|350451005|Substation|OZONE-1HR|PPB|57|1|New Mexico Air Quality Bureau
06/28/18|350451005|Substation|PM10-24hr|UG/M3|20|24|New Mexico Air Quality Bureau
06/28/18|350451005|Substation|SO2-24HR|PPB|0|24|New Mexico Air Quality Bureau
06/28/18|350451005|Substation|OZONE-8HR|PPB|54|8|New Mexico Air Quality Bureau
06/28/18|360010012|Loudonville|OZONE-8HR|PPB|36|8|New York Dept. of Environmental Conservation
06/28/18|360010012|Loudonville|OZONE-1HR|PPB|39|1|New York Dept. of Environmental Conservation
06/28/18|360130006|Dunkirk|OZONE-1HR|PPB|52|1|New York Dept. of Environmental Conservation
06/28/18|360130006|Dunkirk|OZONE-8HR|PPB|50|8|New York Dept. of Environmental Conservation
06/28/18|360270007|Millbrook|OZONE-8HR|PPB|36|8|New York Dept. of Environmental Conservation
06/28/18|360270007|Millbrook|OZONE-1HR|PPB|45|1|New York Dept. of Environmental Conservation
06/28/18|360290002|Amherst|OZONE-1HR|PPB|52|1|New York Dept. of Environmental Conservation
06/28/18|360290002|Amherst|OZONE-8HR|PPB|51|8|New York Dept. of Environmental Conservation
06/28/18|360290005|Buffalo|PM2.5-24hr|UG/M3|8.3|24|New York Dept. of Environmental Conservation
06/28/18|360310003|Whiteface Mtn|PM2.5-24hr|UG/M3|1.9|24|New York Dept. of Environmental Conservation
06/28/18|360310003|Whiteface Mtn|OZONE-1HR|PPB|33|1|New York Dept. of Environmental Conservation
06/28/18|360310003|Whiteface Mtn|OZONE-8HR|PPB|38|8|New York Dept. of Environmental Conservation
06/28/18|360410005|Piseco Lake|OZONE-8HR|PPB|34|8|New York Dept. of Environmental Conservation
06/28/18|360410005|Piseco Lake|OZONE-1HR|PPB|37|1|New York Dept. of Environmental Conservation
06/28/18|360430005|Nicks Lake|OZONE-1HR|PPB|34|1|New York Dept. of Environmental Conservation
06/28/18|360430005|Nicks Lake|OZONE-8HR|PPB|29|8|New York Dept. of Environmental Conservation
06/28/18|360450002|Perch River|OZONE-8HR|PPB|42|8|New York Dept. of Environmental Conservation
06/28/18|360450002|Perch River|OZONE-1HR|PPB|43|1|New York Dept. of Environmental Conservation
06/28/18|360590005|Eisenhower Park|PM2.5-24hr|UG/M3|5.2|24|New York Dept. of Environmental Conservation
06/28/18|360671015|E Syracuse|OZONE-1HR|PPB|45|1|New York Dept. of Environmental Conservation
06/28/18|360671015|E Syracuse|OZONE-8HR|PPB|41|8|New York Dept. of Environmental Conservation
06/28/18|360715001|Valley Central|OZONE-8HR|PPB|34|8|New York Dept. of Environmental Conservation
06/28/18|360715001|Valley Central|OZONE-1HR|PPB|39|1|New York Dept. of Environmental Conservation
06/28/18|360910004|Stillwater|OZONE-1HR|PPB|32|1|New York Dept. of Environmental Conservation
06/28/18|360910004|Stillwater|OZONE-8HR|PPB|28|8|New York Dept. of Environmental Conservation
06/28/18|361030002|Babylon|OZONE-8HR|PPB|39|8|New York Dept. of Environmental Conservation
06/28/18|361030002|Babylon|OZONE-1HR|PPB|49|1|New York Dept. of Environmental Conservation
06/28/18|361030004|Riverhead|OZONE-1HR|PPB|38|1|New York Dept. of Environmental Conservation
06/28/18|361030004|Riverhead|OZONE-8HR|PPB|35|8|New York Dept. of Environmental Conservation
06/28/18|361173001|Williamson|OZONE-8HR|PPB|51|8|New York Dept. of Environmental Conservation
06/28/18|361173001|Williamson|OZONE-1HR|PPB|54|1|New York Dept. of Environmental Conservation
06/28/18|361192004|White Plains|OZONE-1HR|PPB|63|1|New York Dept. of Environmental Conservation
06/28/18|361192004|White Plains|PM2.5-24hr|UG/M3|5.4|24|New York Dept. of Environmental Conservation
06/28/18|361192004|White Plains|OZONE-8HR|PPB|48|8|New York Dept. of Environmental Conservation
06/28/18|370210030|BNTCR|OZONE-8HR|PPB|32|8|North Carolina DEQ - Division of Air Quality
06/28/18|370210030|BNTCR|OZONE-1HR|PPB|36|1|North Carolina DEQ - Division of Air Quality
06/28/18|370270003|LENOIR|OZONE-1HR|PPB|45|1|North Carolina DEQ - Division of Air Quality
06/28/18|370270003|LENOIR|OZONE-8HR|PPB|38|8|North Carolina DEQ - Division of Air Quality
06/28/18|370330001|CHERRYGR|OZONE-8HR|PPB|40|8|North Carolina DEQ - Division of Air Quality
06/28/18|370330001|CHERRYGR|OZONE-1HR|PPB|44|1|North Carolina DEQ - Division of Air Quality
06/28/18|370510008|WADE|OZONE-1HR|PPB|53|1|North Carolina DEQ - Division of Air Quality
06/28/18|370510008|WADE|OZONE-8HR|PPB|48|8|North Carolina DEQ - Division of Air Quality
06/28/18|370650099|LEGGETT|OZONE-8HR|PPB|50|8|North Carolina DEQ - Division of Air Quality
06/28/18|370650099|LEGGETT|OZONE-1HR|PPB|54|1|North Carolina DEQ - Division of Air Quality
06/28/18|370650099|LEGGETT|PM2.5-24hr|UG/M3|9.3|24|North Carolina DEQ - Division of Air Quality
06/28/18|370670022|HATTIEAVEN|PM2.5-24hr|UG/M3|6.2|24|Forsyth County Office of Environmental Assistance and Protection
06/28/18|370670022|HATTIEAVEN|SO2-24HR|PPB|0|24|Forsyth County Office of Environmental Assistance and Protection
06/28/18|370670022|HATTIEAVEN|OZONE-1HR|PPB|49|1|Forsyth County Office of Environmental Assistance and Protection
06/28/18|370670022|HATTIEAVEN|OZONE-8HR|PPB|46|8|Forsyth County Office of Environmental Assistance and Protection
06/28/18|370671008|UNIONCROSS|OZONE-8HR|PPB|49|8|Forsyth County Office of Environmental Assistance and Protection
06/28/18|370671008|UNIONCROSS|OZONE-1HR|PPB|52|1|Forsyth County Office of Environmental Assistance and Protection
06/28/18|370770001|BUTNER|OZONE-1HR|PPB|48|1|North Carolina DEQ - Division of Air Quality
06/28/18|370770001|BUTNER|OZONE-8HR|PPB|46|8|North Carolina DEQ - Division of Air Quality
06/28/18|370870035|FRYPAN|OZONE-8HR|PPB|48|8|North Carolina DEQ - Division of Air Quality
06/28/18|370870035|FRYPAN|OZONE-1HR|PPB|53|1|North Carolina DEQ - Division of Air Quality
06/28/18|370870036|PURCHASE|OZONE-1HR|PPB|49|1|North Carolina DEQ - Division of Air Quality
06/28/18|370870036|PURCHASE|OZONE-8HR|PPB|45|8|North Carolina DEQ - Division of Air Quality
06/28/18|371010002|JOHNSTON|OZONE-8HR|PPB|53|8|North Carolina DEQ - Division of Air Quality
06/28/18|371010002|JOHNSTON|OZONE-1HR|PPB|62|1|North Carolina DEQ - Division of Air Quality
06/28/18|371070004|LENOIRCOLL|OZONE-1HR|PPB|56|1|North Carolina DEQ - Division of Air Quality
06/28/18|371070004|LENOIRCOLL|OZONE-8HR|PPB|51|8|North Carolina DEQ - Division of Air Quality
06/28/18|371090004|CROUSE|OZONE-8HR|PPB|34|8|North Carolina DEQ - Division of Air Quality
06/28/18|371090004|CROUSE|OZONE-1HR|PPB|39|1|North Carolina DEQ - Division of Air Quality
06/28/18|371170001|JAMESVIL|OZONE-1HR|PPB|59|1|North Carolina DEQ - Division of Air Quality
06/28/18|371170001|JAMESVIL|PM10-24hr|UG/M3|13|24|North Carolina DEQ - Division of Air Quality
06/28/18|371170001|JAMESVIL|OZONE-8HR|PPB|52|8|North Carolina DEQ - Division of Air Quality
06/28/18|371190041|GARINGER|OZONE-8HR|PPB|53|8|Mecklenburg County Air Quality
06/28/18|371190041|GARINGER|PM2.5-24hr|UG/M3|7|24|Mecklenburg County Air Quality
06/28/18|371190041|GARINGER|OZONE-1HR|PPB|64|1|Mecklenburg County Air Quality
06/28/18|371290002|CASTLE H|OZONE-1HR|PPB|45|1|North Carolina DEQ - Division of Air Quality
06/28/18|371290002|CASTLE H|PM2.5-24hr|UG/M3|6.4|24|North Carolina DEQ - Division of Air Quality
06/28/18|371290002|CASTLE H|OZONE-8HR|PPB|42|8|North Carolina DEQ - Division of Air Quality
06/28/18|371450003|BUSHYFRK|OZONE-8HR|PPB|42|8|North Carolina DEQ - Division of Air Quality
06/28/18|371450003|BUSHYFRK|OZONE-1HR|PPB|45|1|North Carolina DEQ - Division of Air Quality
06/28/18|371570099|BETHANY|OZONE-1HR|PPB|46|1|North Carolina DEQ - Division of Air Quality
06/28/18|371570099|BETHANY|OZONE-8HR|PPB|43|8|North Carolina DEQ - Division of Air Quality
06/28/18|371590021|ROCKWELL|OZONE-8HR|PPB|44|8|North Carolina DEQ - Division of Air Quality
06/28/18|371590021|ROCKWELL|OZONE-1HR|PPB|46|1|North Carolina DEQ - Division of Air Quality
06/28/18|371730002|BRYSON|OZONE-1HR|PPB|42|1|North Carolina DEQ - Division of Air Quality
06/28/18|371730002|BRYSON|OZONE-8HR|PPB|33|8|North Carolina DEQ - Division of Air Quality
06/28/18|371790003|MONROEMS|OZONE-8HR|PPB|51|8|North Carolina DEQ - Division of Air Quality
06/28/18|371790003|MONROEMS|OZONE-1HR|PPB|55|1|North Carolina DEQ - Division of Air Quality
06/28/18|371830014|Millbrook NCore|OZONE-1HR|PPB|60|1|North Carolina DEQ - Division of Air Quality
06/28/18|371830014|Millbrook NCore|PM10-24hr|UG/M3|13|24|North Carolina DEQ - Division of Air Quality
06/28/18|371830014|Millbrook NCore|PM2.5-24hr|UG/M3|7.4|24|North Carolina DEQ - Division of Air Quality
06/28/18|371830014|Millbrook NCore|SO2-24HR|PPB|0|24|North Carolina DEQ - Division of Air Quality
06/28/18|371830014|Millbrook NCore|OZONE-8HR|PPB|51|8|North Carolina DEQ - Division of Air Quality
06/28/18|371830014|Millbrook NCore|CO-8hr|PPM|0.42|1|North Carolina DEQ - Division of Air Quality
06/28/18|380530002|TRNP-NU|OZONE-8HR|PPB|51|8|North Dakota Department of Health
06/28/18|380530002|TRNP-NU|PM10-24hr|UG/M3|22|24|North Dakota Department of Health
06/28/18|380530002|TRNP-NU|PM2.5-24hr|UG/M3|6.5|24|North Dakota Department of Health
06/28/18|380530002|TRNP-NU|SO2-24HR|PPB|0|24|North Dakota Department of Health
06/28/18|380530002|TRNP-NU|OZONE-1HR|PPB|53|1|North Dakota Department of Health
06/28/18|380650002|Hannover|OZONE-1HR|PPB|51|1|North Dakota Department of Health
06/28/18|380650002|Hannover|PM10-24hr|UG/M3|18|24|North Dakota Department of Health
06/28/18|380650002|Hannover|PM2.5-24hr|UG/M3|5.8|24|North Dakota Department of Health
06/28/18|380650002|Hannover|SO2-24HR|PPB|0|24|North Dakota Department of Health
06/28/18|380650002|Hannover|OZONE-8HR|PPB|47|8|North Dakota Department of Health
06/28/18|390071001|Conneaut|OZONE-8HR|PPB|23|8|Ohio EPA-DAPC
06/28/18|390071001|Conneaut|SO2-24HR|PPB|1|24|Ohio EPA-DAPC
06/28/18|390071001|Conneaut|OZONE-1HR|PPB|26|1|Ohio EPA-DAPC
06/28/18|390230001|Springfield|OZONE-1HR|PPB|53|1|Ohio EPA-DAPC
06/28/18|390230001|Springfield|OZONE-8HR|PPB|51|8|Ohio EPA-DAPC
06/28/18|390230003|Mud Run|OZONE-8HR|PPB|57|8|Ohio EPA-DAPC
06/28/18|390230003|Mud Run|OZONE-1HR|PPB|61|1|Ohio EPA-DAPC
06/28/18|390230003|Mud Run|SO2-24HR|PPB|0|24|Ohio EPA-DAPC
06/28/18|390271002|Wilmington|OZONE-1HR|PPB|61|1|Ohio EPA-DAPC
06/28/18|390271002|Wilmington|OZONE-8HR|PPB|59|8|Ohio EPA-DAPC
06/28/18|390350034|6th District|OZONE-8HR|PPB|54|8|Ohio EPA-DAPC
06/28/18|390350034|6th District|OZONE-1HR|PPB|58|1|Ohio EPA-DAPC
06/28/18|390350064|Berea BOE|OZONE-1HR|PPB|49|1|Ohio EPA-DAPC
06/28/18|390350064|Berea BOE|OZONE-8HR|PPB|47|8|Ohio EPA-DAPC
06/28/18|390355002|Mayfield|OZONE-8HR|PPB|59|8|Ohio EPA-DAPC
06/28/18|390355002|Mayfield|OZONE-1HR|PPB|64|1|Ohio EPA-DAPC
06/28/18|390410002|Delaware|OZONE-1HR|PPB|52|1|Ohio EPA-DAPC
06/28/18|390410002|Delaware|OZONE-8HR|PPB|48|8|Ohio EPA-DAPC
06/28/18|390490081|Columbus - Maple Can|OZONE-8HR|PPB|50|8|Ohio EPA-DAPC
06/28/18|390490081|Columbus - Maple Can|OZONE-1HR|PPB|54|1|Ohio EPA-DAPC
06/28/18|390550004|Notre Dame|OZONE-1HR|PPB|60|1|Ohio EPA-DAPC
06/28/18|390550004|Notre Dame|OZONE-8HR|PPB|55|8|Ohio EPA-DAPC
06/28/18|390570006|Xenia|OZONE-8HR|PPB|59|8|Ohio EPA-DAPC
06/28/18|390570006|Xenia|OZONE-1HR|PPB|64|1|Ohio EPA-DAPC
